,char,unicode
171,ア,0x30a2
172,ア,0x30a2
173,ア,0x30a2
174,ア,0x30a2
175,ア,0x30a2
176,ア,0x30a2
177,ア,0x30a2
178,ア,0x30a2
179,ア,0x30a2
180,ア,0x30a2
181,ア,0x30a2
182,ア,0x30a2
183,ア,0x30a2
184,ア,0x30a2
185,ア,0x30a2
186,ア,0x30a2
187,ア,0x30a2
188,ア,0x30a2
189,ア,0x30a2
190,ア,0x30a2
191,ア,0x30a2
192,ア,0x30a2
193,ア,0x30a2
194,ア,0x30a2
195,ア,0x30a2
196,ア,0x30a2
197,ア,0x30a2
198,ア,0x30a2
199,ア,0x30a2
200,イ,0x30a4
201,イ,0x30a4
202,イ,0x30a4
203,イ,0x30a4
204,イ,0x30a4
205,イ,0x30a4
206,イ,0x30a4
207,イ,0x30a4
208,イ,0x30a4
209,イ,0x30a4
210,イ,0x30a4
211,イ,0x30a4
212,イ,0x30a4
213,イ,0x30a4
214,イ,0x30a4
215,イ,0x30a4
216,イ,0x30a4
217,イ,0x30a4
218,イ,0x30a4
219,イ,0x30a4
220,イ,0x30a4
221,イ,0x30a4
222,イ,0x30a4
223,イ,0x30a4
224,イ,0x30a4
225,イ,0x30a4
226,イ,0x30a4
227,イ,0x30a4
228,イ,0x30a4
229,イ,0x30a4
230,イ,0x30a4
231,イ,0x30a4
232,イ,0x30a4
233,イ,0x30a4
234,イ,0x30a4
235,イ,0x30a4
236,イ,0x30a4
237,イ,0x30a4
238,イ,0x30a4
239,イ,0x30a4
240,イ,0x30a4
241,イ,0x30a4
242,イ,0x30a4
243,イ,0x30a4
244,イ,0x30a4
245,イ,0x30a4
246,イ,0x30a4
247,イ,0x30a4
248,イ,0x30a4
249,イ,0x30a4
250,イ,0x30a4
251,イ,0x30a4
252,イ,0x30a4
253,イ,0x30a4
254,イ,0x30a4
255,イ,0x30a4
256,イ,0x30a4
257,イ,0x30a4
258,イ,0x30a4
259,イ,0x30a4
260,イ,0x30a4
261,イ,0x30a4
262,イ,0x30a4
263,イ,0x30a4
264,イ,0x30a4
265,イ,0x30a4
266,イ,0x30a4
267,イ,0x30a4
268,イ,0x30a4
269,イ,0x30a4
270,イ,0x30a4
271,イ,0x30a4
272,イ,0x30a4
273,イ,0x30a4
274,イ,0x30a4
275,イ,0x30a4
276,イ,0x30a4
277,イ,0x30a4
278,イ,0x30a4
279,イ,0x30a4
280,イ,0x30a4
281,イ,0x30a4
282,イ,0x30a4
283,イ,0x30a4
284,イ,0x30a4
285,イ,0x30a4
286,イ,0x30a4
287,イ,0x30a4
288,イ,0x30a4
289,イ,0x30a4
290,イ,0x30a4
291,イ,0x30a4
292,イ,0x30a4
293,イ,0x30a4
294,イ,0x30a4
295,イ,0x30a4
296,イ,0x30a4
297,イ,0x30a4
298,イ,0x30a4
299,イ,0x30a4
300,イ,0x30a4
301,イ,0x30a4
302,イ,0x30a4
303,イ,0x30a4
304,イ,0x30a4
305,イ,0x30a4
306,イ,0x30a4
307,イ,0x30a4
308,イ,0x30a4
309,イ,0x30a4
310,イ,0x30a4
311,イ,0x30a4
312,イ,0x30a4
313,イ,0x30a4
314,イ,0x30a4
315,イ,0x30a4
316,イ,0x30a4
317,イ,0x30a4
318,イ,0x30a4
319,イ,0x30a4
320,イ,0x30a4
321,イ,0x30a4
322,イ,0x30a4
323,イ,0x30a4
324,イ,0x30a4
325,イ,0x30a4
326,イ,0x30a4
327,イ,0x30a4
328,イ,0x30a4
329,イ,0x30a4
330,イ,0x30a4
331,イ,0x30a4
332,イ,0x30a4
333,イ,0x30a4
334,イ,0x30a4
335,イ,0x30a4
336,イ,0x30a4
337,イ,0x30a4
338,イ,0x30a4
339,イ,0x30a4
340,イ,0x30a4
341,イ,0x30a4
342,イ,0x30a4
343,イ,0x30a4
344,イ,0x30a4
345,イ,0x30a4
346,イ,0x30a4
347,イ,0x30a4
348,イ,0x30a4
349,イ,0x30a4
350,イ,0x30a4
351,イ,0x30a4
352,イ,0x30a4
353,イ,0x30a4
354,イ,0x30a4
355,イ,0x30a4
356,イ,0x30a4
357,イ,0x30a4
358,イ,0x30a4
359,イ,0x30a4
360,イ,0x30a4
361,イ,0x30a4
362,イ,0x30a4
363,イ,0x30a4
364,イ,0x30a4
365,イ,0x30a4
366,イ,0x30a4
367,イ,0x30a4
368,イ,0x30a4
369,イ,0x30a4
370,イ,0x30a4
371,イ,0x30a4
372,イ,0x30a4
373,イ,0x30a4
374,イ,0x30a4
375,イ,0x30a4
376,イ,0x30a4
377,イ,0x30a4
378,イ,0x30a4
379,イ,0x30a4
380,イ,0x30a4
381,イ,0x30a4
382,イ,0x30a4
383,イ,0x30a4
384,イ,0x30a4
385,イ,0x30a4
386,イ,0x30a4
387,イ,0x30a4
388,イ,0x30a4
389,イ,0x30a4
390,イ,0x30a4
391,イ,0x30a4
392,イ,0x30a4
393,イ,0x30a4
394,イ,0x30a4
395,イ,0x30a4
396,イ,0x30a4
397,イ,0x30a4
398,イ,0x30a4
399,イ,0x30a4
400,ウ,0x30a6
401,ウ,0x30a6
402,ウ,0x30a6
403,ウ,0x30a6
404,ウ,0x30a6
405,ウ,0x30a6
406,ウ,0x30a6
407,ウ,0x30a6
408,ウ,0x30a6
409,ウ,0x30a6
410,ウ,0x30a6
411,ウ,0x30a6
412,ウ,0x30a6
413,ウ,0x30a6
414,ウ,0x30a6
415,ウ,0x30a6
416,ウ,0x30a6
417,ウ,0x30a6
418,ウ,0x30a6
419,ウ,0x30a6
420,ウ,0x30a6
421,ウ,0x30a6
422,ウ,0x30a6
423,ウ,0x30a6
424,ウ,0x30a6
425,ウ,0x30a6
426,ウ,0x30a6
427,ウ,0x30a6
428,ウ,0x30a6
429,ウ,0x30a6
430,ウ,0x30a6
431,ウ,0x30a6
432,ウ,0x30a6
433,ウ,0x30a6
434,ウ,0x30a6
435,ウ,0x30a6
436,ウ,0x30a6
437,ウ,0x30a6
438,ウ,0x30a6
439,ウ,0x30a6
440,ウ,0x30a6
441,ウ,0x30a6
442,ウ,0x30a6
443,ウ,0x30a6
444,ウ,0x30a6
445,ウ,0x30a6
446,ウ,0x30a6
447,ウ,0x30a6
448,ウ,0x30a6
449,ウ,0x30a6
450,ウ,0x30a6
451,ウ,0x30a6
452,ウ,0x30a6
453,ウ,0x30a6
454,ウ,0x30a6
455,ウ,0x30a6
456,ウ,0x30a6
457,ウ,0x30a6
458,ウ,0x30a6
459,ウ,0x30a6
460,ウ,0x30a6
461,ウ,0x30a6
462,ウ,0x30a6
463,ウ,0x30a6
464,ウ,0x30a6
465,ウ,0x30a6
466,ウ,0x30a6
467,ウ,0x30a6
468,ウ,0x30a6
469,ウ,0x30a6
470,ウ,0x30a6
471,ウ,0x30a6
472,ウ,0x30a6
473,ウ,0x30a6
474,ウ,0x30a6
475,ウ,0x30a6
476,ウ,0x30a6
477,ウ,0x30a6
478,ウ,0x30a6
479,ウ,0x30a6
480,ウ,0x30a6
481,ウ,0x30a6
482,ウ,0x30a6
483,ウ,0x30a6
484,ウ,0x30a6
485,ウ,0x30a6
486,ウ,0x30a6
487,ウ,0x30a6
488,ウ,0x30a6
489,ウ,0x30a6
490,ウ,0x30a6
491,ウ,0x30a6
492,ウ,0x30a6
493,ウ,0x30a6
494,ウ,0x30a6
495,ウ,0x30a6
496,ウ,0x30a6
497,ウ,0x30a6
498,ウ,0x30a6
499,ウ,0x30a6
500,ウ,0x30a6
501,ウ,0x30a6
502,ウ,0x30a6
503,ウ,0x30a6
504,ウ,0x30a6
505,ウ,0x30a6
506,ウ,0x30a6
507,ウ,0x30a6
508,ウ,0x30a6
509,ウ,0x30a6
510,ウ,0x30a6
511,ウ,0x30a6
512,ウ,0x30a6
513,ウ,0x30a6
514,ウ,0x30a6
515,ウ,0x30a6
516,ウ,0x30a6
517,ウ,0x30a6
518,ウ,0x30a6
519,ウ,0x30a6
520,ウ,0x30a6
521,ウ,0x30a6
522,ウ,0x30a6
523,ウ,0x30a6
524,ウ,0x30a6
525,ウ,0x30a6
526,ウ,0x30a6
527,ウ,0x30a6
528,ウ,0x30a6
529,ウ,0x30a6
530,ウ,0x30a6
531,ウ,0x30a6
532,ウ,0x30a6
533,ウ,0x30a6
534,ウ,0x30a6
535,ウ,0x30a6
536,ウ,0x30a6
537,ウ,0x30a6
538,ウ,0x30a6
539,ウ,0x30a6
540,ウ,0x30a6
541,ウ,0x30a6
542,ウ,0x30a6
543,ウ,0x30a6
544,ウ,0x30a6
545,ウ,0x30a6
546,ウ,0x30a6
547,ウ,0x30a6
548,ウ,0x30a6
549,ウ,0x30a6
550,ウ,0x30a6
551,ウ,0x30a6
552,ウ,0x30a6
553,ウ,0x30a6
554,ウ,0x30a6
555,ウ,0x30a6
556,ウ,0x30a6
557,ウ,0x30a6
558,ウ,0x30a6
559,ウ,0x30a6
560,ウ,0x30a6
561,ウ,0x30a6
562,ウ,0x30a6
563,ウ,0x30a6
564,ウ,0x30a6
565,ウ,0x30a6
566,ウ,0x30a6
567,ウ,0x30a6
568,ウ,0x30a6
569,ウ,0x30a6
570,ウ,0x30a6
571,ウ,0x30a6
572,ウ,0x30a6
573,ウ,0x30a6
574,ウ,0x30a6
575,ウ,0x30a6
576,ウ,0x30a6
577,ウ,0x30a6
578,ウ,0x30a6
579,ウ,0x30a6
580,ウ,0x30a6
581,ウ,0x30a6
582,ウ,0x30a6
583,ウ,0x30a6
584,ウ,0x30a6
585,ウ,0x30a6
586,ウ,0x30a6
587,ウ,0x30a6
588,ウ,0x30a6
589,ウ,0x30a6
590,ウ,0x30a6
591,ウ,0x30a6
592,ウ,0x30a6
593,ウ,0x30a6
594,ウ,0x30a6
595,ウ,0x30a6
596,ウ,0x30a6
597,ウ,0x30a6
598,ウ,0x30a6
599,ウ,0x30a6
600,エ,0x30a8
601,エ,0x30a8
602,エ,0x30a8
603,エ,0x30a8
604,エ,0x30a8
605,エ,0x30a8
606,エ,0x30a8
607,エ,0x30a8
608,エ,0x30a8
609,エ,0x30a8
610,エ,0x30a8
611,エ,0x30a8
612,エ,0x30a8
613,エ,0x30a8
614,エ,0x30a8
615,エ,0x30a8
616,エ,0x30a8
617,エ,0x30a8
618,エ,0x30a8
619,エ,0x30a8
620,エ,0x30a8
621,エ,0x30a8
622,エ,0x30a8
623,エ,0x30a8
624,エ,0x30a8
625,エ,0x30a8
626,エ,0x30a8
627,エ,0x30a8
628,エ,0x30a8
629,エ,0x30a8
630,エ,0x30a8
631,エ,0x30a8
632,エ,0x30a8
633,エ,0x30a8
634,エ,0x30a8
635,エ,0x30a8
636,エ,0x30a8
637,エ,0x30a8
638,エ,0x30a8
639,エ,0x30a8
640,エ,0x30a8
641,エ,0x30a8
642,エ,0x30a8
643,エ,0x30a8
644,エ,0x30a8
645,エ,0x30a8
646,エ,0x30a8
647,エ,0x30a8
648,エ,0x30a8
649,エ,0x30a8
650,エ,0x30a8
651,エ,0x30a8
652,エ,0x30a8
653,エ,0x30a8
654,エ,0x30a8
655,エ,0x30a8
656,エ,0x30a8
657,エ,0x30a8
658,エ,0x30a8
659,エ,0x30a8
660,エ,0x30a8
661,エ,0x30a8
662,エ,0x30a8
663,エ,0x30a8
664,エ,0x30a8
665,エ,0x30a8
666,エ,0x30a8
667,エ,0x30a8
668,エ,0x30a8
669,エ,0x30a8
670,エ,0x30a8
671,エ,0x30a8
672,エ,0x30a8
673,エ,0x30a8
674,エ,0x30a8
675,エ,0x30a8
676,エ,0x30a8
677,エ,0x30a8
678,エ,0x30a8
679,エ,0x30a8
680,エ,0x30a8
681,エ,0x30a8
682,エ,0x30a8
683,エ,0x30a8
684,エ,0x30a8
685,エ,0x30a8
686,エ,0x30a8
687,エ,0x30a8
688,エ,0x30a8
689,エ,0x30a8
690,エ,0x30a8
691,エ,0x30a8
692,エ,0x30a8
693,エ,0x30a8
694,エ,0x30a8
695,エ,0x30a8
696,エ,0x30a8
697,エ,0x30a8
698,エ,0x30a8
699,エ,0x30a8
700,エ,0x30a8
701,エ,0x30a8
702,エ,0x30a8
703,エ,0x30a8
704,エ,0x30a8
705,エ,0x30a8
706,エ,0x30a8
707,エ,0x30a8
708,エ,0x30a8
709,エ,0x30a8
710,エ,0x30a8
711,エ,0x30a8
712,エ,0x30a8
713,エ,0x30a8
714,エ,0x30a8
715,エ,0x30a8
716,エ,0x30a8
717,エ,0x30a8
718,エ,0x30a8
719,エ,0x30a8
720,エ,0x30a8
721,エ,0x30a8
722,エ,0x30a8
723,エ,0x30a8
724,エ,0x30a8
725,エ,0x30a8
726,エ,0x30a8
727,エ,0x30a8
728,エ,0x30a8
729,エ,0x30a8
730,エ,0x30a8
731,エ,0x30a8
732,エ,0x30a8
733,エ,0x30a8
734,エ,0x30a8
735,エ,0x30a8
736,エ,0x30a8
737,エ,0x30a8
738,エ,0x30a8
739,エ,0x30a8
740,エ,0x30a8
741,エ,0x30a8
742,エ,0x30a8
743,エ,0x30a8
744,エ,0x30a8
745,エ,0x30a8
746,エ,0x30a8
747,エ,0x30a8
748,エ,0x30a8
749,エ,0x30a8
750,エ,0x30a8
751,エ,0x30a8
752,エ,0x30a8
753,エ,0x30a8
754,エ,0x30a8
755,エ,0x30a8
756,エ,0x30a8
757,エ,0x30a8
758,エ,0x30a8
759,エ,0x30a8
760,エ,0x30a8
761,エ,0x30a8
762,エ,0x30a8
763,エ,0x30a8
764,エ,0x30a8
765,エ,0x30a8
766,エ,0x30a8
767,エ,0x30a8
768,エ,0x30a8
769,エ,0x30a8
770,エ,0x30a8
771,エ,0x30a8
772,エ,0x30a8
773,エ,0x30a8
774,エ,0x30a8
775,エ,0x30a8
776,エ,0x30a8
777,エ,0x30a8
778,エ,0x30a8
779,エ,0x30a8
780,エ,0x30a8
781,エ,0x30a8
782,エ,0x30a8
783,エ,0x30a8
784,エ,0x30a8
785,エ,0x30a8
786,エ,0x30a8
787,エ,0x30a8
788,エ,0x30a8
789,エ,0x30a8
790,エ,0x30a8
791,エ,0x30a8
792,エ,0x30a8
793,エ,0x30a8
794,エ,0x30a8
795,エ,0x30a8
796,エ,0x30a8
797,エ,0x30a8
798,エ,0x30a8
799,エ,0x30a8
800,オ,0x30aa
801,オ,0x30aa
802,オ,0x30aa
803,オ,0x30aa
804,オ,0x30aa
805,オ,0x30aa
806,オ,0x30aa
807,オ,0x30aa
808,オ,0x30aa
809,オ,0x30aa
810,オ,0x30aa
811,オ,0x30aa
812,オ,0x30aa
813,オ,0x30aa
814,オ,0x30aa
815,オ,0x30aa
816,オ,0x30aa
817,オ,0x30aa
818,オ,0x30aa
819,オ,0x30aa
820,オ,0x30aa
821,オ,0x30aa
822,オ,0x30aa
823,オ,0x30aa
824,オ,0x30aa
825,オ,0x30aa
826,オ,0x30aa
827,オ,0x30aa
828,オ,0x30aa
829,オ,0x30aa
830,オ,0x30aa
831,オ,0x30aa
832,オ,0x30aa
833,オ,0x30aa
834,オ,0x30aa
835,オ,0x30aa
836,オ,0x30aa
837,オ,0x30aa
838,オ,0x30aa
839,オ,0x30aa
840,オ,0x30aa
841,オ,0x30aa
842,オ,0x30aa
843,オ,0x30aa
844,オ,0x30aa
845,オ,0x30aa
846,オ,0x30aa
847,オ,0x30aa
848,オ,0x30aa
849,オ,0x30aa
850,オ,0x30aa
851,オ,0x30aa
852,オ,0x30aa
853,オ,0x30aa
854,オ,0x30aa
855,オ,0x30aa
856,オ,0x30aa
857,オ,0x30aa
858,オ,0x30aa
859,オ,0x30aa
860,オ,0x30aa
861,オ,0x30aa
862,オ,0x30aa
863,オ,0x30aa
864,オ,0x30aa
865,オ,0x30aa
866,オ,0x30aa
867,オ,0x30aa
868,オ,0x30aa
869,オ,0x30aa
870,オ,0x30aa
871,オ,0x30aa
872,オ,0x30aa
873,オ,0x30aa
874,オ,0x30aa
875,オ,0x30aa
876,オ,0x30aa
877,オ,0x30aa
878,オ,0x30aa
879,オ,0x30aa
880,オ,0x30aa
881,オ,0x30aa
882,オ,0x30aa
883,オ,0x30aa
884,オ,0x30aa
885,オ,0x30aa
886,オ,0x30aa
887,オ,0x30aa
888,オ,0x30aa
889,オ,0x30aa
890,オ,0x30aa
891,オ,0x30aa
892,オ,0x30aa
893,オ,0x30aa
894,オ,0x30aa
895,オ,0x30aa
896,オ,0x30aa
897,オ,0x30aa
898,オ,0x30aa
899,オ,0x30aa
900,オ,0x30aa
901,オ,0x30aa
902,オ,0x30aa
903,オ,0x30aa
904,オ,0x30aa
905,オ,0x30aa
906,オ,0x30aa
907,オ,0x30aa
908,オ,0x30aa
909,オ,0x30aa
910,オ,0x30aa
911,オ,0x30aa
912,オ,0x30aa
913,オ,0x30aa
914,オ,0x30aa
915,オ,0x30aa
916,オ,0x30aa
917,オ,0x30aa
918,オ,0x30aa
919,オ,0x30aa
920,オ,0x30aa
921,オ,0x30aa
922,オ,0x30aa
923,オ,0x30aa
924,オ,0x30aa
925,オ,0x30aa
926,オ,0x30aa
927,オ,0x30aa
928,オ,0x30aa
929,オ,0x30aa
930,オ,0x30aa
931,オ,0x30aa
932,オ,0x30aa
933,オ,0x30aa
934,オ,0x30aa
935,オ,0x30aa
936,オ,0x30aa
937,オ,0x30aa
938,オ,0x30aa
939,オ,0x30aa
940,オ,0x30aa
941,オ,0x30aa
942,オ,0x30aa
943,オ,0x30aa
944,オ,0x30aa
945,オ,0x30aa
946,オ,0x30aa
947,オ,0x30aa
948,オ,0x30aa
949,オ,0x30aa
950,オ,0x30aa
951,オ,0x30aa
952,オ,0x30aa
953,オ,0x30aa
954,オ,0x30aa
955,オ,0x30aa
956,オ,0x30aa
957,オ,0x30aa
958,オ,0x30aa
959,オ,0x30aa
960,オ,0x30aa
961,オ,0x30aa
962,オ,0x30aa
963,オ,0x30aa
964,オ,0x30aa
965,オ,0x30aa
966,オ,0x30aa
967,オ,0x30aa
968,オ,0x30aa
969,オ,0x30aa
970,オ,0x30aa
971,オ,0x30aa
972,オ,0x30aa
973,オ,0x30aa
974,オ,0x30aa
975,オ,0x30aa
976,オ,0x30aa
977,オ,0x30aa
978,オ,0x30aa
979,オ,0x30aa
980,オ,0x30aa
981,オ,0x30aa
982,オ,0x30aa
983,オ,0x30aa
984,オ,0x30aa
985,オ,0x30aa
986,オ,0x30aa
987,オ,0x30aa
988,オ,0x30aa
989,オ,0x30aa
990,オ,0x30aa
991,オ,0x30aa
992,オ,0x30aa
993,オ,0x30aa
994,オ,0x30aa
995,オ,0x30aa
996,オ,0x30aa
997,オ,0x30aa
998,オ,0x30aa
999,オ,0x30aa
1000,カ,0x30ab
1001,カ,0x30ab
1002,カ,0x30ab
1003,カ,0x30ab
1004,カ,0x30ab
1005,カ,0x30ab
1006,カ,0x30ab
1007,カ,0x30ab
1008,カ,0x30ab
1009,カ,0x30ab
1010,カ,0x30ab
1011,カ,0x30ab
1012,カ,0x30ab
1013,カ,0x30ab
1014,カ,0x30ab
1015,カ,0x30ab
1016,カ,0x30ab
1017,カ,0x30ab
1018,カ,0x30ab
1019,カ,0x30ab
1020,カ,0x30ab
1021,カ,0x30ab
1022,カ,0x30ab
1023,カ,0x30ab
1024,カ,0x30ab
1025,カ,0x30ab
1026,カ,0x30ab
1027,カ,0x30ab
1028,カ,0x30ab
1029,カ,0x30ab
1030,カ,0x30ab
1031,カ,0x30ab
1032,カ,0x30ab
1033,カ,0x30ab
1034,カ,0x30ab
1035,カ,0x30ab
1036,カ,0x30ab
1037,カ,0x30ab
1038,カ,0x30ab
1039,カ,0x30ab
1040,カ,0x30ab
1041,カ,0x30ab
1042,カ,0x30ab
1043,カ,0x30ab
1044,カ,0x30ab
1045,カ,0x30ab
1046,カ,0x30ab
1047,カ,0x30ab
1048,カ,0x30ab
1049,カ,0x30ab
1050,カ,0x30ab
1051,カ,0x30ab
1052,カ,0x30ab
1053,カ,0x30ab
1054,カ,0x30ab
1055,カ,0x30ab
1056,カ,0x30ab
1057,カ,0x30ab
1058,カ,0x30ab
1059,カ,0x30ab
1060,カ,0x30ab
1061,カ,0x30ab
1062,カ,0x30ab
1063,カ,0x30ab
1064,カ,0x30ab
1065,カ,0x30ab
1066,カ,0x30ab
1067,カ,0x30ab
1068,カ,0x30ab
1069,カ,0x30ab
1070,カ,0x30ab
1071,カ,0x30ab
1072,カ,0x30ab
1073,カ,0x30ab
1074,カ,0x30ab
1075,カ,0x30ab
1076,カ,0x30ab
1077,カ,0x30ab
1078,カ,0x30ab
1079,カ,0x30ab
1080,カ,0x30ab
1081,カ,0x30ab
1082,カ,0x30ab
1083,カ,0x30ab
1084,カ,0x30ab
1085,カ,0x30ab
1086,カ,0x30ab
1087,カ,0x30ab
1088,カ,0x30ab
1089,カ,0x30ab
1090,カ,0x30ab
1091,カ,0x30ab
1092,カ,0x30ab
1093,カ,0x30ab
1094,カ,0x30ab
1095,カ,0x30ab
1096,カ,0x30ab
1097,カ,0x30ab
1098,カ,0x30ab
1099,カ,0x30ab
1100,カ,0x30ab
1101,カ,0x30ab
1102,カ,0x30ab
1103,カ,0x30ab
1104,カ,0x30ab
1105,カ,0x30ab
1106,カ,0x30ab
1107,カ,0x30ab
1108,カ,0x30ab
1109,カ,0x30ab
1110,カ,0x30ab
1111,カ,0x30ab
1112,カ,0x30ab
1113,カ,0x30ab
1114,カ,0x30ab
1115,カ,0x30ab
1116,カ,0x30ab
1117,カ,0x30ab
1118,カ,0x30ab
1119,カ,0x30ab
1120,カ,0x30ab
1121,カ,0x30ab
1122,カ,0x30ab
1123,カ,0x30ab
1124,カ,0x30ab
1125,カ,0x30ab
1126,カ,0x30ab
1127,カ,0x30ab
1128,カ,0x30ab
1129,カ,0x30ab
1130,カ,0x30ab
1131,カ,0x30ab
1132,カ,0x30ab
1133,カ,0x30ab
1134,カ,0x30ab
1135,カ,0x30ab
1136,カ,0x30ab
1137,カ,0x30ab
1138,カ,0x30ab
1139,カ,0x30ab
1140,カ,0x30ab
1141,カ,0x30ab
1142,カ,0x30ab
1143,カ,0x30ab
1144,カ,0x30ab
1145,カ,0x30ab
1146,カ,0x30ab
1147,カ,0x30ab
1148,カ,0x30ab
1149,カ,0x30ab
1150,カ,0x30ab
1151,カ,0x30ab
1152,カ,0x30ab
1153,カ,0x30ab
1154,カ,0x30ab
1155,カ,0x30ab
1156,カ,0x30ab
1157,カ,0x30ab
1158,カ,0x30ab
1159,カ,0x30ab
1160,カ,0x30ab
1161,カ,0x30ab
1162,カ,0x30ab
1163,カ,0x30ab
1164,カ,0x30ab
1165,カ,0x30ab
1166,カ,0x30ab
1167,カ,0x30ab
1168,カ,0x30ab
1169,カ,0x30ab
1170,カ,0x30ab
1171,カ,0x30ab
1172,カ,0x30ab
1173,カ,0x30ab
1174,カ,0x30ab
1175,カ,0x30ab
1176,カ,0x30ab
1177,カ,0x30ab
1178,カ,0x30ab
1179,カ,0x30ab
1180,カ,0x30ab
1181,カ,0x30ab
1182,カ,0x30ab
1183,カ,0x30ab
1184,カ,0x30ab
1185,カ,0x30ab
1186,カ,0x30ab
1187,カ,0x30ab
1188,カ,0x30ab
1189,カ,0x30ab
1190,カ,0x30ab
1191,カ,0x30ab
1192,カ,0x30ab
1193,カ,0x30ab
1194,カ,0x30ab
1195,カ,0x30ab
1196,カ,0x30ab
1197,カ,0x30ab
1198,カ,0x30ab
1199,カ,0x30ab
1200,キ,0x30ad
1201,キ,0x30ad
1202,キ,0x30ad
1203,キ,0x30ad
1204,キ,0x30ad
1205,キ,0x30ad
1206,キ,0x30ad
1207,キ,0x30ad
1208,キ,0x30ad
1209,キ,0x30ad
1210,キ,0x30ad
1211,キ,0x30ad
1212,キ,0x30ad
1213,キ,0x30ad
1214,キ,0x30ad
1215,キ,0x30ad
1216,キ,0x30ad
1217,キ,0x30ad
1218,キ,0x30ad
1219,キ,0x30ad
1220,キ,0x30ad
1221,キ,0x30ad
1222,キ,0x30ad
1223,キ,0x30ad
1224,キ,0x30ad
1225,キ,0x30ad
1226,キ,0x30ad
1227,キ,0x30ad
1228,キ,0x30ad
1229,キ,0x30ad
1230,キ,0x30ad
1231,キ,0x30ad
