,char,unicode
151,+,0x2b
152,+,0x2b
153,+,0x2b
154,+,0x2b
155,+,0x2b
156,+,0x2b
157,+,0x2b
158,+,0x2b
159,+,0x2b
160,+,0x2b
161,+,0x2b
162,+,0x2b
163,+,0x2b
164,+,0x2b
165,+,0x2b
166,+,0x2b
167,+,0x2b
168,+,0x2b
169,+,0x2b
170,+,0x2b
171,+,0x2b
172,+,0x2b
173,+,0x2b
174,+,0x2b
175,+,0x2b
176,+,0x2b
177,+,0x2b
178,+,0x2b
179,+,0x2b
180,+,0x2b
181,+,0x2b
182,+,0x2b
183,+,0x2b
184,+,0x2b
185,+,0x2b
186,+,0x2b
187,+,0x2b
188,+,0x2b
189,+,0x2b
190,+,0x2b
191,+,0x2b
192,+,0x2b
193,+,0x2b
194,+,0x2b
195,+,0x2b
196,+,0x2b
197,+,0x2b
198,+,0x2b
199,+,0x2b
200,+,0x2b
201,+,0x2b
202,+,0x2b
203,+,0x2b
204,+,0x2b
205,+,0x2b
206,+,0x2b
207,+,0x2b
208,+,0x2b
209,+,0x2b
210,+,0x2b
211,+,0x2b
212,+,0x2b
213,+,0x2b
214,+,0x2b
215,+,0x2b
216,+,0x2b
217,+,0x2b
218,+,0x2b
219,+,0x2b
220,+,0x2b
221,+,0x2b
222,+,0x2b
223,+,0x2b
224,+,0x2b
225,+,0x2b
226,+,0x2b
227,+,0x2b
228,+,0x2b
229,+,0x2b
230,+,0x2b
231,+,0x2b
232,+,0x2b
233,+,0x2b
234,+,0x2b
235,+,0x2b
236,+,0x2b
237,+,0x2b
238,+,0x2b
239,+,0x2b
240,+,0x2b
241,+,0x2b
242,+,0x2b
243,+,0x2b
244,+,0x2b
245,+,0x2b
246,+,0x2b
247,+,0x2b
248,+,0x2b
249,+,0x2b
250,+,0x2b
251,+,0x2b
252,+,0x2b
253,+,0x2b
254,+,0x2b
255,+,0x2b
256,+,0x2b
257,+,0x2b
258,+,0x2b
259,+,0x2b
260,+,0x2b
261,+,0x2b
262,+,0x2b
263,+,0x2b
264,+,0x2b
265,+,0x2b
266,+,0x2b
267,+,0x2b
268,+,0x2b
269,+,0x2b
270,+,0x2b
271,+,0x2b
272,+,0x2b
273,+,0x2b
274,+,0x2b
275,+,0x2b
276,+,0x2b
277,+,0x2b
278,+,0x2b
279,+,0x2b
280,+,0x2b
281,+,0x2b
282,+,0x2b
283,+,0x2b
284,+,0x2b
285,+,0x2b
286,+,0x2b
287,+,0x2b
288,+,0x2b
289,+,0x2b
290,+,0x2b
291,+,0x2b
292,+,0x2b
293,+,0x2b
294,+,0x2b
295,+,0x2b
296,+,0x2b
297,+,0x2b
298,+,0x2b
299,+,0x2b
300,+,0x2b
301,+,0x2b
302,+,0x2b
303,+,0x2b
304,+,0x2b
305,+,0x2b
306,+,0x2b
307,+,0x2b
308,+,0x2b
309,+,0x2b
310,+,0x2b
311,+,0x2b
312,+,0x2b
313,+,0x2b
314,+,0x2b
315,+,0x2b
316,+,0x2b
317,+,0x2b
318,+,0x2b
319,+,0x2b
320,+,0x2b
321,+,0x2b
322,+,0x2b
323,+,0x2b
324,+,0x2b
325,+,0x2b
326,+,0x2b
327,+,0x2b
328,+,0x2b
329,+,0x2b
330,+,0x2b
331,+,0x2b
332,+,0x2b
333,+,0x2b
334,+,0x2b
335,+,0x2b
336,+,0x2b
337,+,0x2b
338,+,0x2b
339,+,0x2b
340,+,0x2b
341,+,0x2b
342,+,0x2b
343,+,0x2b
344,+,0x2b
345,+,0x2b
346,+,0x2b
347,+,0x2b
348,+,0x2b
349,+,0x2b
350,+,0x2b
351,+,0x2b
352,+,0x2b
353,+,0x2b
354,+,0x2b
355,+,0x2b
356,+,0x2b
357,+,0x2b
358,+,0x2b
359,+,0x2b
360,+,0x2b
361,+,0x2b
362,+,0x2b
363,+,0x2b
364,+,0x2b
365,+,0x2b
366,+,0x2b
367,+,0x2b
368,+,0x2b
369,+,0x2b
370,+,0x2b
371,+,0x2b
372,+,0x2b
373,+,0x2b
374,+,0x2b
375,+,0x2b
376,+,0x2b
377,+,0x2b
378,+,0x2b
379,+,0x2b
380,+,0x2b
381,+,0x2b
382,+,0x2b
383,+,0x2b
384,+,0x2b
385,+,0x2b
386,+,0x2b
387,+,0x2b
388,+,0x2b
389,+,0x2b
390,+,0x2b
391,+,0x2b
392,+,0x2b
393,+,0x2b
394,+,0x2b
395,+,0x2b
396,+,0x2b
397,+,0x2b
398,+,0x2b
399,+,0x2b
400,+,0x2b
401,+,0x2b
402,+,0x2b
403,+,0x2b
404,+,0x2b
405,+,0x2b
406,+,0x2b
407,+,0x2b
408,+,0x2b
409,+,0x2b
410,+,0x2b
411,+,0x2b
412,+,0x2b
413,+,0x2b
414,+,0x2b
415,+,0x2b
416,+,0x2b
417,+,0x2b
418,+,0x2b
419,+,0x2b
420,+,0x2b
421,+,0x2b
422,+,0x2b
423,+,0x2b
424,+,0x2b
425,+,0x2b
426,+,0x2b
427,+,0x2b
428,+,0x2b
429,+,0x2b
430,+,0x2b
431,+,0x2b
432,+,0x2b
433,+,0x2b
434,+,0x2b
435,+,0x2b
436,+,0x2b
437,+,0x2b
438,+,0x2b
439,+,0x2b
440,+,0x2b
441,+,0x2b
442,+,0x2b
443,+,0x2b
444,+,0x2b
445,+,0x2b
446,+,0x2b
447,+,0x2b
448,+,0x2b
449,+,0x2b
450,+,0x2b
451,+,0x2b
452,+,0x2b
453,+,0x2b
454,+,0x2b
455,+,0x2b
456,+,0x2b
457,+,0x2b
458,+,0x2b
459,+,0x2b
460,+,0x2b
461,+,0x2b
462,+,0x2b
463,+,0x2b
464,+,0x2b
465,+,0x2b
466,+,0x2b
467,+,0x2b
468,+,0x2b
469,+,0x2b
470,+,0x2b
471,+,0x2b
472,+,0x2b
473,+,0x2b
474,+,0x2b
475,+,0x2b
476,+,0x2b
477,+,0x2b
478,+,0x2b
479,+,0x2b
480,+,0x2b
481,+,0x2b
482,+,0x2b
483,+,0x2b
484,+,0x2b
485,+,0x2b
486,+,0x2b
487,+,0x2b
488,+,0x2b
489,+,0x2b
490,+,0x2b
491,+,0x2b
492,+,0x2b
493,+,0x2b
494,+,0x2b
495,+,0x2b
496,+,0x2b
497,+,0x2b
498,+,0x2b
499,+,0x2b
500,+,0x2b
501,+,0x2b
502,+,0x2b
503,+,0x2b
504,+,0x2b
505,+,0x2b
506,+,0x2b
507,+,0x2b
508,+,0x2b
509,+,0x2b
510,+,0x2b
511,+,0x2b
512,+,0x2b
513,+,0x2b
514,+,0x2b
515,+,0x2b
516,+,0x2b
517,+,0x2b
518,+,0x2b
519,+,0x2b
520,+,0x2b
521,+,0x2b
522,+,0x2b
523,+,0x2b
524,+,0x2b
525,+,0x2b
526,+,0x2b
527,+,0x2b
528,+,0x2b
529,+,0x2b
530,+,0x2b
531,+,0x2b
532,+,0x2b
533,+,0x2b
534,+,0x2b
535,+,0x2b
536,+,0x2b
537,+,0x2b
538,+,0x2b
539,+,0x2b
540,+,0x2b
541,+,0x2b
542,+,0x2b
543,+,0x2b
544,+,0x2b
545,+,0x2b
546,+,0x2b
547,+,0x2b
548,+,0x2b
549,+,0x2b
550,+,0x2b
551,+,0x2b
552,+,0x2b
553,+,0x2b
554,+,0x2b
555,+,0x2b
556,+,0x2b
557,+,0x2b
558,+,0x2b
559,+,0x2b
560,+,0x2b
561,+,0x2b
562,+,0x2b
563,+,0x2b
564,+,0x2b
565,+,0x2b
566,+,0x2b
567,+,0x2b
568,+,0x2b
569,+,0x2b
570,+,0x2b
571,+,0x2b
572,+,0x2b
573,+,0x2b
574,+,0x2b
575,+,0x2b
576,+,0x2b
577,+,0x2b
578,+,0x2b
579,+,0x2b
580,+,0x2b
581,+,0x2b
582,+,0x2b
583,+,0x2b
584,+,0x2b
585,+,0x2b
586,+,0x2b
587,+,0x2b
588,+,0x2b
589,+,0x2b
590,+,0x2b
591,+,0x2b
592,+,0x2b
593,+,0x2b
594,+,0x2b
595,+,0x2b
596,+,0x2b
597,+,0x2b
598,+,0x2b
599,+,0x2b
600,+,0x2b
601,+,0x2b
602,+,0x2b
603,+,0x2b
604,+,0x2b
605,+,0x2b
606,+,0x2b
607,+,0x2b
608,+,0x2b
609,+,0x2b
610,+,0x2b
611,+,0x2b
612,+,0x2b
613,+,0x2b
614,+,0x2b
615,+,0x2b
616,+,0x2b
617,+,0x2b
618,+,0x2b
619,+,0x2b
620,+,0x2b
621,+,0x2b
622,+,0x2b
623,+,0x2b
624,+,0x2b
625,+,0x2b
626,+,0x2b
627,+,0x2b
628,+,0x2b
629,+,0x2b
630,+,0x2b
631,+,0x2b
632,+,0x2b
633,+,0x2b
634,+,0x2b
635,+,0x2b
636,+,0x2b
637,+,0x2b
638,+,0x2b
639,+,0x2b
640,+,0x2b
641,+,0x2b
642,+,0x2b
643,+,0x2b
644,+,0x2b
645,+,0x2b
646,+,0x2b
647,+,0x2b
648,+,0x2b
649,+,0x2b
650,+,0x2b
651,+,0x2b
652,+,0x2b
653,+,0x2b
654,+,0x2b
655,+,0x2b
656,+,0x2b
657,+,0x2b
658,+,0x2b
659,+,0x2b
660,+,0x2b
661,+,0x2b
662,+,0x2b
663,+,0x2b
664,+,0x2b
665,+,0x2b
666,+,0x2b
667,+,0x2b
668,+,0x2b
669,+,0x2b
670,+,0x2b
671,+,0x2b
672,+,0x2b
673,+,0x2b
674,+,0x2b
675,+,0x2b
676,+,0x2b
677,+,0x2b
678,+,0x2b
679,+,0x2b
680,+,0x2b
681,+,0x2b
682,+,0x2b
683,+,0x2b
684,+,0x2b
685,+,0x2b
686,+,0x2b
687,+,0x2b
688,+,0x2b
689,+,0x2b
690,+,0x2b
691,+,0x2b
692,+,0x2b
693,+,0x2b
694,+,0x2b
695,+,0x2b
696,+,0x2b
697,+,0x2b
698,+,0x2b
699,+,0x2b
700,+,0x2b
701,+,0x2b
702,+,0x2b
703,+,0x2b
704,+,0x2b
705,+,0x2b
706,+,0x2b
707,+,0x2b
708,+,0x2b
709,+,0x2b
710,+,0x2b
711,+,0x2b
712,+,0x2b
713,+,0x2b
714,+,0x2b
715,+,0x2b
716,+,0x2b
717,+,0x2b
718,+,0x2b
719,+,0x2b
720,+,0x2b
721,+,0x2b
722,+,0x2b
723,+,0x2b
724,+,0x2b
725,+,0x2b
726,+,0x2b
727,+,0x2b
728,+,0x2b
729,+,0x2b
730,+,0x2b
731,+,0x2b
732,+,0x2b
733,+,0x2b
734,+,0x2b
735,+,0x2b
736,+,0x2b
737,+,0x2b
738,+,0x2b
739,+,0x2b
740,+,0x2b
741,+,0x2b
742,+,0x2b
743,+,0x2b
744,+,0x2b
745,+,0x2b
746,+,0x2b
747,+,0x2b
748,+,0x2b
749,+,0x2b
750,+,0x2b
751,+,0x2b
752,+,0x2b
753,+,0x2b
754,+,0x2b
755,+,0x2b
756,+,0x2b
757,+,0x2b
758,+,0x2b
759,+,0x2b
760,+,0x2b
761,+,0x2b
762,+,0x2b
763,+,0x2b
764,+,0x2b
765,+,0x2b
766,+,0x2b
767,+,0x2b
768,+,0x2b
769,+,0x2b
770,+,0x2b
771,+,0x2b
772,+,0x2b
773,+,0x2b
774,+,0x2b
775,+,0x2b
776,+,0x2b
777,+,0x2b
778,+,0x2b
779,+,0x2b
780,+,0x2b
781,+,0x2b
782,+,0x2b
783,+,0x2b
784,+,0x2b
785,+,0x2b
786,+,0x2b
787,+,0x2b
788,+,0x2b
789,+,0x2b
790,+,0x2b
791,+,0x2b
792,+,0x2b
793,+,0x2b
794,+,0x2b
795,+,0x2b
796,+,0x2b
797,+,0x2b
798,+,0x2b
799,+,0x2b
800,+,0x2b
801,+,0x2b
802,+,0x2b
803,+,0x2b
804,+,0x2b
805,+,0x2b
806,+,0x2b
807,+,0x2b
808,+,0x2b
809,+,0x2b
810,+,0x2b
811,+,0x2b
812,+,0x2b
813,+,0x2b
814,+,0x2b
815,+,0x2b
816,+,0x2b
817,+,0x2b
818,+,0x2b
819,+,0x2b
820,+,0x2b
821,+,0x2b
822,+,0x2b
823,+,0x2b
824,+,0x2b
825,+,0x2b
826,+,0x2b
827,+,0x2b
828,+,0x2b
829,+,0x2b
830,+,0x2b
831,+,0x2b
832,+,0x2b
833,+,0x2b
834,+,0x2b
835,+,0x2b
836,+,0x2b
837,+,0x2b
838,+,0x2b
839,+,0x2b
840,+,0x2b
841,+,0x2b
842,+,0x2b
843,+,0x2b
844,+,0x2b
845,+,0x2b
846,+,0x2b
847,+,0x2b
848,+,0x2b
849,+,0x2b
850,+,0x2b
851,+,0x2b
852,+,0x2b
853,+,0x2b
854,+,0x2b
855,+,0x2b
856,+,0x2b
857,+,0x2b
858,+,0x2b
859,+,0x2b
860,+,0x2b
861,+,0x2b
862,+,0x2b
863,+,0x2b
864,+,0x2b
865,+,0x2b
866,+,0x2b
867,+,0x2b
868,+,0x2b
869,+,0x2b
870,+,0x2b
871,+,0x2b
872,+,0x2b
873,+,0x2b
874,+,0x2b
875,+,0x2b
876,+,0x2b
877,+,0x2b
878,+,0x2b
879,+,0x2b
880,+,0x2b
881,+,0x2b
882,+,0x2b
883,+,0x2b
884,+,0x2b
885,+,0x2b
886,+,0x2b
887,+,0x2b
888,+,0x2b
889,+,0x2b
890,+,0x2b
891,+,0x2b
892,+,0x2b
893,+,0x2b
894,+,0x2b
895,+,0x2b
896,+,0x2b
897,+,0x2b
898,+,0x2b
899,+,0x2b
900,+,0x2b
901,+,0x2b
902,+,0x2b
903,+,0x2b
904,+,0x2b
905,+,0x2b
906,+,0x2b
907,+,0x2b
908,+,0x2b
909,+,0x2b
910,+,0x2b
911,+,0x2b
912,+,0x2b
913,+,0x2b
914,+,0x2b
915,+,0x2b
916,+,0x2b
917,+,0x2b
918,+,0x2b
919,+,0x2b
920,+,0x2b
921,+,0x2b
922,+,0x2b
923,+,0x2b
924,+,0x2b
925,+,0x2b
926,+,0x2b
927,+,0x2b
928,+,0x2b
929,+,0x2b
930,+,0x2b
931,+,0x2b
932,+,0x2b
933,+,0x2b
934,+,0x2b
935,+,0x2b
936,+,0x2b
937,+,0x2b
938,+,0x2b
939,+,0x2b
940,+,0x2b
941,+,0x2b
942,+,0x2b
943,+,0x2b
944,+,0x2b
945,+,0x2b
946,+,0x2b
947,+,0x2b
948,+,0x2b
949,+,0x2b
950,+,0x2b
951,+,0x2b
952,+,0x2b
953,+,0x2b
954,+,0x2b
955,+,0x2b
956,+,0x2b
957,+,0x2b
958,+,0x2b
959,+,0x2b
960,+,0x2b
961,+,0x2b
962,+,0x2b
963,+,0x2b
964,+,0x2b
965,+,0x2b
966,+,0x2b
967,+,0x2b
968,+,0x2b
969,+,0x2b
970,+,0x2b
971,+,0x2b
972,+,0x2b
973,+,0x2b
974,+,0x2b
975,+,0x2b
976,+,0x2b
977,+,0x2b
978,+,0x2b
979,+,0x2b
980,+,0x2b
981,+,0x2b
982,+,0x2b
983,+,0x2b
984,+,0x2b
985,+,0x2b
986,+,0x2b
987,+,0x2b
988,+,0x2b
989,+,0x2b
990,+,0x2b
991,+,0x2b
992,+,0x2b
993,+,0x2b
994,+,0x2b
995,+,0x2b
996,+,0x2b
997,+,0x2b
998,+,0x2b
999,+,0x2b
1000,+,0x2b
1001,+,0x2b
1002,+,0x2b
1003,+,0x2b
1004,+,0x2b
1005,+,0x2b
1006,+,0x2b
1007,+,0x2b
1008,+,0x2b
1009,+,0x2b
1010,+,0x2b
1011,+,0x2b
1012,+,0x2b
1013,+,0x2b
1014,+,0x2b
1015,+,0x2b
1016,+,0x2b
1017,+,0x2b
1018,+,0x2b
1019,+,0x2b
1020,+,0x2b
1021,+,0x2b
1022,+,0x2b
1023,+,0x2b
1024,+,0x2b
1025,+,0x2b
1026,+,0x2b
1027,+,0x2b
1028,+,0x2b
1029,+,0x2b
1030,+,0x2b
1031,+,0x2b
1032,+,0x2b
1033,+,0x2b
1034,+,0x2b
1035,+,0x2b
1036,+,0x2b
1037,+,0x2b
1038,+,0x2b
1039,+,0x2b
1040,+,0x2b
1041,+,0x2b
1042,+,0x2b
1043,+,0x2b
1044,+,0x2b
1045,+,0x2b
1046,+,0x2b
1047,+,0x2b
1048,+,0x2b
1049,+,0x2b
1050,+,0x2b
1051,+,0x2b
1052,+,0x2b
1053,+,0x2b
1054,+,0x2b
1055,+,0x2b
1056,+,0x2b
1057,+,0x2b
1058,+,0x2b
1059,+,0x2b
1060,+,0x2b
1061,+,0x2b
1062,+,0x2b
1063,+,0x2b
1064,+,0x2b
1065,+,0x2b
1066,+,0x2b
1067,+,0x2b
1068,+,0x2b
1069,+,0x2b
1070,+,0x2b
1071,+,0x2b
1072,+,0x2b
1073,+,0x2b
1074,+,0x2b
1075,+,0x2b
1076,+,0x2b
1077,+,0x2b
1078,+,0x2b
1079,+,0x2b
1080,+,0x2b
1081,+,0x2b
1082,+,0x2b
1083,+,0x2b
1084,+,0x2b
1085,+,0x2b
1086,+,0x2b
1087,+,0x2b
1088,+,0x2b
1089,+,0x2b
1090,+,0x2b
1091,+,0x2b
1092,+,0x2b
1093,+,0x2b
1094,+,0x2b
1095,+,0x2b
1096,+,0x2b
1097,+,0x2b
1098,+,0x2b
1099,+,0x2b
1100,+,0x2b
1101,+,0x2b
1102,+,0x2b
1103,+,0x2b
1104,+,0x2b
1105,+,0x2b
1106,+,0x2b
1107,+,0x2b
1108,+,0x2b
1109,+,0x2b
1110,+,0x2b
1111,+,0x2b
1112,+,0x2b
1113,+,0x2b
1114,+,0x2b
1115,+,0x2b
1116,+,0x2b
1117,+,0x2b
1118,+,0x2b
1119,+,0x2b
1120,+,0x2b
1121,+,0x2b
1122,+,0x2b
1123,+,0x2b
1124,+,0x2b
1125,+,0x2b
1126,+,0x2b
1127,+,0x2b
1128,+,0x2b
1129,+,0x2b
1130,+,0x2b
1131,+,0x2b
1132,+,0x2b
1133,+,0x2b
1134,+,0x2b
1135,+,0x2b
1136,+,0x2b
1137,+,0x2b
1138,+,0x2b
1139,+,0x2b
1140,+,0x2b
1141,+,0x2b
1142,+,0x2b
1143,+,0x2b
1144,+,0x2b
1145,+,0x2b
1146,+,0x2b
1147,+,0x2b
1148,+,0x2b
1149,+,0x2b
1150,+,0x2b
1151,+,0x2b
1152,+,0x2b
1153,+,0x2b
1154,+,0x2b
1155,+,0x2b
1156,+,0x2b
1157,+,0x2b
1158,+,0x2b
1159,+,0x2b
1160,+,0x2b
1161,+,0x2b
1162,+,0x2b
1163,+,0x2b
1164,+,0x2b
1165,+,0x2b
1166,+,0x2b
1167,+,0x2b
1168,+,0x2b
1169,+,0x2b
1170,+,0x2b
1171,+,0x2b
1172,+,0x2b
1173,+,0x2b
1174,+,0x2b
1175,+,0x2b
1176,+,0x2b
1177,+,0x2b
1178,+,0x2b
1179,+,0x2b
1180,+,0x2b
1181,+,0x2b
1182,+,0x2b
1183,+,0x2b
1184,+,0x2b
1185,+,0x2b
1186,+,0x2b
1187,+,0x2b
1188,+,0x2b
1189,+,0x2b
1190,+,0x2b
1191,+,0x2b
1192,+,0x2b
1193,+,0x2b
1194,+,0x2b
1195,+,0x2b
1196,+,0x2b
1197,+,0x2b
1198,+,0x2b
1199,+,0x2b
1200,+,0x2b
1201,+,0x2b
1202,+,0x2b
1203,+,0x2b
1204,+,0x2b
1205,+,0x2b
1206,+,0x2b
1207,+,0x2b
1208,+,0x2b
1209,+,0x2b
1210,+,0x2b
1211,+,0x2b
1212,+,0x2b
1213,+,0x2b
1214,+,0x2b
1215,+,0x2b
1216,+,0x2b
1217,+,0x2b
1218,+,0x2b
1219,+,0x2b
1220,+,0x2b
1221,+,0x2b
1222,+,0x2b
1223,+,0x2b
1224,+,0x2b
1225,+,0x2b
1226,+,0x2b
1227,+,0x2b
1228,+,0x2b
1229,+,0x2b
1230,+,0x2b
1231,+,0x2b
1232,+,0x2b
1233,+,0x2b
1234,+,0x2b
1235,+,0x2b
1236,+,0x2b
1237,+,0x2b
1238,+,0x2b
1239,+,0x2b
1240,+,0x2b
1241,+,0x2b
1242,+,0x2b
1243,+,0x2b
1244,+,0x2b
1245,+,0x2b
1246,+,0x2b
1247,+,0x2b
1248,+,0x2b
1249,+,0x2b
1250,+,0x2b
1251,+,0x2b
1252,+,0x2b
1253,+,0x2b
1254,+,0x2b
1255,+,0x2b
1256,+,0x2b
1257,+,0x2b
1258,+,0x2b
1259,+,0x2b
1260,+,0x2b
1261,+,0x2b
1262,+,0x2b
1263,+,0x2b
1264,+,0x2b
1265,+,0x2b
1266,+,0x2b
1267,+,0x2b
1268,+,0x2b
1269,+,0x2b
1270,+,0x2b
1271,+,0x2b
1272,+,0x2b
1273,+,0x2b
1274,+,0x2b
1275,+,0x2b
1276,+,0x2b
1277,+,0x2b
1278,+,0x2b
1279,+,0x2b
1280,+,0x2b
1281,+,0x2b
1282,+,0x2b
1283,+,0x2b
1284,+,0x2b
1285,+,0x2b
1286,+,0x2b
1287,+,0x2b
1288,+,0x2b
1289,+,0x2b
1290,+,0x2b
1291,+,0x2b
1292,+,0x2b
1293,+,0x2b
1294,+,0x2b
1295,+,0x2b
1296,+,0x2b
1297,+,0x2b
1298,+,0x2b
1299,+,0x2b
1300,+,0x2b
1301,+,0x2b
1302,+,0x2b
1303,+,0x2b
1304,+,0x2b
1305,+,0x2b
1306,+,0x2b
1307,+,0x2b
1308,+,0x2b
1309,+,0x2b
1310,+,0x2b
1311,+,0x2b
1312,+,0x2b
1313,+,0x2b
1314,+,0x2b
1315,+,0x2b
1316,+,0x2b
1317,+,0x2b
1318,+,0x2b
1319,+,0x2b
1320,+,0x2b
1321,+,0x2b
1322,+,0x2b
1323,+,0x2b
1324,+,0x2b
1325,+,0x2b
1326,+,0x2b
1327,+,0x2b
1328,+,0x2b
1329,+,0x2b
1330,+,0x2b
1331,+,0x2b
1332,+,0x2b
1333,+,0x2b
1334,+,0x2b
1335,+,0x2b
1336,+,0x2b
1337,+,0x2b
1338,+,0x2b
1339,+,0x2b
1340,+,0x2b
1341,+,0x2b
1342,+,0x2b
1343,+,0x2b
1344,+,0x2b
1345,+,0x2b
1346,+,0x2b
1347,+,0x2b
1348,+,0x2b
1349,+,0x2b
1350,+,0x2b
1351,+,0x2b
1352,+,0x2b
1353,+,0x2b
1354,+,0x2b
1355,+,0x2b
1356,+,0x2b
1357,+,0x2b
1358,+,0x2b
1359,+,0x2b
1360,+,0x2b
1361,+,0x2b
1362,+,0x2b
1363,+,0x2b
1364,+,0x2b
1365,+,0x2b
1366,+,0x2b
1367,+,0x2b
1368,+,0x2b
1369,+,0x2b
1370,+,0x2b
1371,+,0x2b
1372,+,0x2b
1373,+,0x2b
1374,+,0x2b
1375,+,0x2b
1376,+,0x2b
1377,+,0x2b
1378,+,0x2b
1379,+,0x2b
1380,+,0x2b
1381,+,0x2b
1382,+,0x2b
1383,-,0x2d
1384,-,0x2d
1385,-,0x2d
1386,-,0x2d
1387,-,0x2d
1388,-,0x2d
1389,-,0x2d
1390,-,0x2d
1391,-,0x2d
1392,-,0x2d
1393,-,0x2d
1394,-,0x2d
1395,-,0x2d
1396,-,0x2d
1397,-,0x2d
1398,-,0x2d
1399,-,0x2d
1400,-,0x2d
1401,-,0x2d
1402,-,0x2d
1403,-,0x2d
1404,-,0x2d
1405,-,0x2d
1406,-,0x2d
1407,-,0x2d
1408,-,0x2d
1409,-,0x2d
1410,-,0x2d
1411,-,0x2d
1412,-,0x2d
1413,-,0x2d
1414,-,0x2d
1415,-,0x2d
1416,-,0x2d
1417,-,0x2d
1418,-,0x2d
1419,-,0x2d
1420,-,0x2d
1421,-,0x2d
1422,-,0x2d
1423,-,0x2d
1424,-,0x2d
1425,-,0x2d
1426,-,0x2d
1427,-,0x2d
1428,-,0x2d
1429,-,0x2d
1430,-,0x2d
1431,-,0x2d
1432,-,0x2d
1433,-,0x2d
1434,-,0x2d
1435,-,0x2d
1436,-,0x2d
1437,-,0x2d
1438,-,0x2d
1439,-,0x2d
1440,-,0x2d
1441,-,0x2d
1442,-,0x2d
1443,-,0x2d
1444,-,0x2d
1445,-,0x2d
1446,-,0x2d
1447,-,0x2d
1448,-,0x2d
1449,-,0x2d
1450,-,0x2d
1451,-,0x2d
1452,-,0x2d
1453,-,0x2d
1454,-,0x2d
1455,-,0x2d
1456,-,0x2d
1457,-,0x2d
1458,-,0x2d
1459,-,0x2d
1460,-,0x2d
1461,-,0x2d
1462,-,0x2d
1463,-,0x2d
1464,-,0x2d
1465,-,0x2d
1466,-,0x2d
1467,-,0x2d
1468,-,0x2d
1469,-,0x2d
1470,-,0x2d
1471,-,0x2d
1472,-,0x2d
1473,-,0x2d
1474,-,0x2d
1475,-,0x2d
1476,-,0x2d
1477,-,0x2d
1478,-,0x2d
1479,-,0x2d
1480,-,0x2d
1481,-,0x2d
1482,-,0x2d
1483,-,0x2d
1484,-,0x2d
1485,-,0x2d
1486,-,0x2d
1487,-,0x2d
1488,-,0x2d
1489,-,0x2d
1490,-,0x2d
1491,-,0x2d
1492,-,0x2d
1493,-,0x2d
1494,-,0x2d
1495,-,0x2d
1496,-,0x2d
1497,-,0x2d
