,char,unicode
171,イ,0x30a4
172,イ,0x30a4
173,イ,0x30a4
174,イ,0x30a4
175,イ,0x30a4
176,イ,0x30a4
177,イ,0x30a4
178,イ,0x30a4
179,イ,0x30a4
180,イ,0x30a4
181,イ,0x30a4
182,イ,0x30a4
183,イ,0x30a4
184,イ,0x30a4
185,イ,0x30a4
186,イ,0x30a4
187,イ,0x30a4
188,イ,0x30a4
189,イ,0x30a4
190,イ,0x30a4
191,イ,0x30a4
192,イ,0x30a4
193,イ,0x30a4
194,イ,0x30a4
195,イ,0x30a4
196,イ,0x30a4
197,イ,0x30a4
198,イ,0x30a4
199,イ,0x30a4
200,イ,0x30a4
201,イ,0x30a4
202,イ,0x30a4
203,イ,0x30a4
204,イ,0x30a4
205,イ,0x30a4
206,イ,0x30a4
207,イ,0x30a4
208,イ,0x30a4
209,イ,0x30a4
210,イ,0x30a4
211,イ,0x30a4
212,イ,0x30a4
213,イ,0x30a4
214,イ,0x30a4
215,イ,0x30a4
216,イ,0x30a4
217,イ,0x30a4
218,イ,0x30a4
219,イ,0x30a4
220,イ,0x30a4
221,イ,0x30a4
222,イ,0x30a4
223,イ,0x30a4
224,イ,0x30a4
225,イ,0x30a4
226,イ,0x30a4
227,イ,0x30a4
228,イ,0x30a4
229,イ,0x30a4
230,イ,0x30a4
231,イ,0x30a4
232,イ,0x30a4
233,イ,0x30a4
234,イ,0x30a4
235,イ,0x30a4
236,イ,0x30a4
237,イ,0x30a4
238,イ,0x30a4
239,イ,0x30a4
240,イ,0x30a4
241,イ,0x30a4
242,イ,0x30a4
243,イ,0x30a4
244,イ,0x30a4
245,イ,0x30a4
246,イ,0x30a4
247,イ,0x30a4
248,イ,0x30a4
249,イ,0x30a4
250,イ,0x30a4
251,イ,0x30a4
252,イ,0x30a4
253,イ,0x30a4
254,イ,0x30a4
255,イ,0x30a4
256,イ,0x30a4
257,イ,0x30a4
258,イ,0x30a4
259,イ,0x30a4
260,イ,0x30a4
261,イ,0x30a4
262,イ,0x30a4
263,イ,0x30a4
264,イ,0x30a4
265,イ,0x30a4
266,イ,0x30a4
267,イ,0x30a4
268,イ,0x30a4
269,イ,0x30a4
270,イ,0x30a4
271,イ,0x30a4
272,イ,0x30a4
273,イ,0x30a4
274,イ,0x30a4
275,イ,0x30a4
276,イ,0x30a4
277,イ,0x30a4
278,イ,0x30a4
279,イ,0x30a4
280,イ,0x30a4
281,イ,0x30a4
282,イ,0x30a4
283,イ,0x30a4
284,イ,0x30a4
285,イ,0x30a4
286,イ,0x30a4
287,イ,0x30a4
288,イ,0x30a4
289,イ,0x30a4
290,イ,0x30a4
291,イ,0x30a4
292,イ,0x30a4
293,イ,0x30a4
294,イ,0x30a4
295,イ,0x30a4
296,イ,0x30a4
297,イ,0x30a4
298,イ,0x30a4
299,イ,0x30a4
300,ウ,0x30a6
301,ウ,0x30a6
302,ウ,0x30a6
303,ウ,0x30a6
304,ウ,0x30a6
305,ウ,0x30a6
306,ウ,0x30a6
307,ウ,0x30a6
308,ウ,0x30a6
309,ウ,0x30a6
310,ウ,0x30a6
311,ウ,0x30a6
312,ウ,0x30a6
313,ウ,0x30a6
314,ウ,0x30a6
315,ウ,0x30a6
316,ウ,0x30a6
317,ウ,0x30a6
318,ウ,0x30a6
319,ウ,0x30a6
320,ウ,0x30a6
321,ウ,0x30a6
322,ウ,0x30a6
323,ウ,0x30a6
324,ウ,0x30a6
325,ウ,0x30a6
326,ウ,0x30a6
327,ウ,0x30a6
328,ウ,0x30a6
329,ウ,0x30a6
330,ウ,0x30a6
331,ウ,0x30a6
332,ウ,0x30a6
333,ウ,0x30a6
334,ウ,0x30a6
335,ウ,0x30a6
336,ウ,0x30a6
337,ウ,0x30a6
338,ウ,0x30a6
339,ウ,0x30a6
340,ウ,0x30a6
341,ウ,0x30a6
342,ウ,0x30a6
343,ウ,0x30a6
344,ウ,0x30a6
345,ウ,0x30a6
346,ウ,0x30a6
347,ウ,0x30a6
348,ウ,0x30a6
349,ウ,0x30a6
350,ウ,0x30a6
351,ウ,0x30a6
352,ウ,0x30a6
353,ウ,0x30a6
354,ウ,0x30a6
355,ウ,0x30a6
356,ウ,0x30a6
357,ウ,0x30a6
358,ウ,0x30a6
359,ウ,0x30a6
360,ウ,0x30a6
361,ウ,0x30a6
362,ウ,0x30a6
363,ウ,0x30a6
364,ウ,0x30a6
365,ウ,0x30a6
366,ウ,0x30a6
367,ウ,0x30a6
368,ウ,0x30a6
369,ウ,0x30a6
370,ウ,0x30a6
371,ウ,0x30a6
372,ウ,0x30a6
373,ウ,0x30a6
374,ウ,0x30a6
375,ウ,0x30a6
376,ウ,0x30a6
377,ウ,0x30a6
378,ウ,0x30a6
379,ウ,0x30a6
380,ウ,0x30a6
381,ウ,0x30a6
382,ウ,0x30a6
383,ウ,0x30a6
384,ウ,0x30a6
385,ウ,0x30a6
386,ウ,0x30a6
387,ウ,0x30a6
388,ウ,0x30a6
389,ウ,0x30a6
390,ウ,0x30a6
391,ウ,0x30a6
392,ウ,0x30a6
393,ウ,0x30a6
394,ウ,0x30a6
395,ウ,0x30a6
396,ウ,0x30a6
397,ウ,0x30a6
398,ウ,0x30a6
399,ウ,0x30a6
400,ウ,0x30a6
401,ウ,0x30a6
402,ウ,0x30a6
403,ウ,0x30a6
404,ウ,0x30a6
405,ウ,0x30a6
406,ウ,0x30a6
407,ウ,0x30a6
408,ウ,0x30a6
409,ウ,0x30a6
410,ウ,0x30a6
411,ウ,0x30a6
412,ウ,0x30a6
413,ウ,0x30a6
414,ウ,0x30a6
415,ウ,0x30a6
416,ウ,0x30a6
417,ウ,0x30a6
418,ウ,0x30a6
419,ウ,0x30a6
420,ウ,0x30a6
421,ウ,0x30a6
422,ウ,0x30a6
423,ウ,0x30a6
424,ウ,0x30a6
425,ウ,0x30a6
426,ウ,0x30a6
427,ウ,0x30a6
428,ウ,0x30a6
429,ウ,0x30a6
430,ウ,0x30a6
431,ウ,0x30a6
432,ウ,0x30a6
433,ウ,0x30a6
434,ウ,0x30a6
435,ウ,0x30a6
436,ウ,0x30a6
437,ウ,0x30a6
438,ウ,0x30a6
439,ウ,0x30a6
440,ウ,0x30a6
441,ウ,0x30a6
442,ウ,0x30a6
443,ウ,0x30a6
444,ウ,0x30a6
445,ウ,0x30a6
446,ウ,0x30a6
447,ウ,0x30a6
448,ウ,0x30a6
449,ウ,0x30a6
450,エ,0x30a8
451,エ,0x30a8
452,エ,0x30a8
453,エ,0x30a8
454,エ,0x30a8
455,エ,0x30a8
456,エ,0x30a8
457,エ,0x30a8
458,エ,0x30a8
459,エ,0x30a8
460,エ,0x30a8
461,エ,0x30a8
462,エ,0x30a8
463,エ,0x30a8
464,エ,0x30a8
465,エ,0x30a8
466,エ,0x30a8
467,エ,0x30a8
468,エ,0x30a8
469,エ,0x30a8
470,エ,0x30a8
471,エ,0x30a8
472,エ,0x30a8
473,エ,0x30a8
474,エ,0x30a8
475,エ,0x30a8
476,エ,0x30a8
477,エ,0x30a8
478,エ,0x30a8
479,エ,0x30a8
480,エ,0x30a8
481,エ,0x30a8
482,エ,0x30a8
483,エ,0x30a8
484,エ,0x30a8
485,エ,0x30a8
486,エ,0x30a8
487,エ,0x30a8
488,エ,0x30a8
489,エ,0x30a8
490,エ,0x30a8
491,エ,0x30a8
492,エ,0x30a8
493,エ,0x30a8
494,エ,0x30a8
495,エ,0x30a8
496,エ,0x30a8
497,エ,0x30a8
498,エ,0x30a8
499,エ,0x30a8
500,エ,0x30a8
501,エ,0x30a8
502,エ,0x30a8
503,エ,0x30a8
504,エ,0x30a8
505,エ,0x30a8
506,エ,0x30a8
507,エ,0x30a8
508,エ,0x30a8
509,エ,0x30a8
510,エ,0x30a8
511,エ,0x30a8
512,エ,0x30a8
513,エ,0x30a8
514,エ,0x30a8
515,エ,0x30a8
516,エ,0x30a8
517,エ,0x30a8
518,エ,0x30a8
519,エ,0x30a8
520,エ,0x30a8
521,エ,0x30a8
522,エ,0x30a8
523,エ,0x30a8
524,エ,0x30a8
525,エ,0x30a8
526,エ,0x30a8
527,エ,0x30a8
528,エ,0x30a8
529,エ,0x30a8
530,エ,0x30a8
531,エ,0x30a8
532,エ,0x30a8
533,エ,0x30a8
534,エ,0x30a8
535,エ,0x30a8
536,エ,0x30a8
537,エ,0x30a8
538,エ,0x30a8
539,エ,0x30a8
540,エ,0x30a8
541,エ,0x30a8
542,エ,0x30a8
543,エ,0x30a8
544,エ,0x30a8
545,エ,0x30a8
546,エ,0x30a8
547,エ,0x30a8
548,エ,0x30a8
549,エ,0x30a8
550,エ,0x30a8
551,エ,0x30a8
552,エ,0x30a8
553,エ,0x30a8
554,エ,0x30a8
555,エ,0x30a8
556,エ,0x30a8
557,エ,0x30a8
558,エ,0x30a8
559,エ,0x30a8
560,エ,0x30a8
561,エ,0x30a8
562,エ,0x30a8
563,エ,0x30a8
564,エ,0x30a8
565,エ,0x30a8
566,エ,0x30a8
567,エ,0x30a8
568,エ,0x30a8
569,エ,0x30a8
570,エ,0x30a8
571,エ,0x30a8
572,エ,0x30a8
573,エ,0x30a8
574,エ,0x30a8
575,エ,0x30a8
576,エ,0x30a8
577,エ,0x30a8
578,エ,0x30a8
579,エ,0x30a8
580,エ,0x30a8
581,エ,0x30a8
582,エ,0x30a8
583,エ,0x30a8
584,エ,0x30a8
585,エ,0x30a8
586,エ,0x30a8
587,エ,0x30a8
588,エ,0x30a8
589,エ,0x30a8
590,エ,0x30a8
591,エ,0x30a8
592,エ,0x30a8
593,エ,0x30a8
594,エ,0x30a8
595,エ,0x30a8
596,エ,0x30a8
597,エ,0x30a8
598,エ,0x30a8
599,エ,0x30a8
600,オ,0x30aa
601,オ,0x30aa
602,オ,0x30aa
603,オ,0x30aa
604,オ,0x30aa
605,オ,0x30aa
606,オ,0x30aa
607,オ,0x30aa
608,オ,0x30aa
609,オ,0x30aa
610,オ,0x30aa
611,オ,0x30aa
612,オ,0x30aa
613,オ,0x30aa
614,オ,0x30aa
615,オ,0x30aa
616,オ,0x30aa
617,オ,0x30aa
618,オ,0x30aa
619,オ,0x30aa
620,オ,0x30aa
621,オ,0x30aa
622,オ,0x30aa
623,オ,0x30aa
624,オ,0x30aa
625,オ,0x30aa
626,オ,0x30aa
627,オ,0x30aa
628,オ,0x30aa
629,オ,0x30aa
630,オ,0x30aa
631,オ,0x30aa
632,オ,0x30aa
633,オ,0x30aa
634,オ,0x30aa
635,オ,0x30aa
636,オ,0x30aa
637,オ,0x30aa
638,オ,0x30aa
639,オ,0x30aa
640,オ,0x30aa
641,オ,0x30aa
642,オ,0x30aa
643,オ,0x30aa
644,オ,0x30aa
645,オ,0x30aa
646,オ,0x30aa
647,オ,0x30aa
648,オ,0x30aa
649,オ,0x30aa
650,オ,0x30aa
651,オ,0x30aa
652,オ,0x30aa
653,オ,0x30aa
654,オ,0x30aa
655,オ,0x30aa
656,オ,0x30aa
657,オ,0x30aa
658,オ,0x30aa
659,オ,0x30aa
660,オ,0x30aa
661,オ,0x30aa
662,オ,0x30aa
663,オ,0x30aa
664,オ,0x30aa
665,オ,0x30aa
666,オ,0x30aa
667,オ,0x30aa
668,オ,0x30aa
669,オ,0x30aa
670,オ,0x30aa
671,オ,0x30aa
672,オ,0x30aa
673,オ,0x30aa
674,オ,0x30aa
675,オ,0x30aa
676,オ,0x30aa
677,オ,0x30aa
678,オ,0x30aa
679,オ,0x30aa
680,オ,0x30aa
681,オ,0x30aa
682,オ,0x30aa
683,オ,0x30aa
684,オ,0x30aa
685,オ,0x30aa
686,オ,0x30aa
687,オ,0x30aa
688,オ,0x30aa
689,オ,0x30aa
690,オ,0x30aa
691,オ,0x30aa
692,オ,0x30aa
693,オ,0x30aa
694,オ,0x30aa
695,オ,0x30aa
696,オ,0x30aa
697,オ,0x30aa
698,オ,0x30aa
699,オ,0x30aa
700,オ,0x30aa
701,オ,0x30aa
702,オ,0x30aa
703,オ,0x30aa
704,オ,0x30aa
705,オ,0x30aa
706,オ,0x30aa
707,オ,0x30aa
708,オ,0x30aa
709,オ,0x30aa
710,オ,0x30aa
711,オ,0x30aa
712,オ,0x30aa
713,オ,0x30aa
714,オ,0x30aa
715,オ,0x30aa
716,オ,0x30aa
717,オ,0x30aa
718,オ,0x30aa
719,オ,0x30aa
720,オ,0x30aa
721,オ,0x30aa
722,オ,0x30aa
723,オ,0x30aa
724,オ,0x30aa
725,オ,0x30aa
726,オ,0x30aa
727,オ,0x30aa
728,オ,0x30aa
729,オ,0x30aa
730,オ,0x30aa
731,オ,0x30aa
732,オ,0x30aa
733,オ,0x30aa
734,オ,0x30aa
735,オ,0x30aa
736,オ,0x30aa
737,オ,0x30aa
738,オ,0x30aa
739,オ,0x30aa
740,オ,0x30aa
741,オ,0x30aa
742,オ,0x30aa
743,オ,0x30aa
744,オ,0x30aa
745,オ,0x30aa
746,オ,0x30aa
747,オ,0x30aa
748,オ,0x30aa
749,オ,0x30aa
750,カ,0x30ab
751,カ,0x30ab
752,カ,0x30ab
753,カ,0x30ab
754,カ,0x30ab
755,カ,0x30ab
756,カ,0x30ab
757,カ,0x30ab
758,カ,0x30ab
759,カ,0x30ab
760,カ,0x30ab
761,カ,0x30ab
762,カ,0x30ab
763,カ,0x30ab
764,カ,0x30ab
765,カ,0x30ab
766,カ,0x30ab
767,カ,0x30ab
768,カ,0x30ab
769,カ,0x30ab
770,カ,0x30ab
771,カ,0x30ab
772,カ,0x30ab
773,カ,0x30ab
774,カ,0x30ab
775,カ,0x30ab
776,カ,0x30ab
777,カ,0x30ab
778,カ,0x30ab
779,カ,0x30ab
780,カ,0x30ab
781,カ,0x30ab
782,カ,0x30ab
783,カ,0x30ab
784,カ,0x30ab
785,カ,0x30ab
786,カ,0x30ab
787,カ,0x30ab
788,カ,0x30ab
789,カ,0x30ab
790,カ,0x30ab
791,カ,0x30ab
792,カ,0x30ab
793,カ,0x30ab
794,カ,0x30ab
795,カ,0x30ab
796,カ,0x30ab
797,カ,0x30ab
798,カ,0x30ab
799,カ,0x30ab
800,カ,0x30ab
801,カ,0x30ab
802,カ,0x30ab
803,カ,0x30ab
804,カ,0x30ab
805,カ,0x30ab
806,カ,0x30ab
807,カ,0x30ab
808,カ,0x30ab
809,カ,0x30ab
810,カ,0x30ab
811,カ,0x30ab
812,カ,0x30ab
813,カ,0x30ab
814,カ,0x30ab
815,カ,0x30ab
816,カ,0x30ab
817,カ,0x30ab
818,カ,0x30ab
819,カ,0x30ab
820,カ,0x30ab
821,カ,0x30ab
822,カ,0x30ab
823,カ,0x30ab
824,カ,0x30ab
825,カ,0x30ab
826,カ,0x30ab
827,カ,0x30ab
828,カ,0x30ab
829,カ,0x30ab
830,カ,0x30ab
831,カ,0x30ab
832,カ,0x30ab
833,カ,0x30ab
834,カ,0x30ab
835,カ,0x30ab
836,カ,0x30ab
837,カ,0x30ab
838,カ,0x30ab
839,カ,0x30ab
840,カ,0x30ab
841,カ,0x30ab
842,カ,0x30ab
843,カ,0x30ab
844,カ,0x30ab
845,カ,0x30ab
846,カ,0x30ab
847,カ,0x30ab
848,カ,0x30ab
849,カ,0x30ab
850,カ,0x30ab
851,カ,0x30ab
852,カ,0x30ab
853,カ,0x30ab
854,カ,0x30ab
855,カ,0x30ab
856,カ,0x30ab
857,カ,0x30ab
858,カ,0x30ab
859,カ,0x30ab
860,カ,0x30ab
861,カ,0x30ab
862,カ,0x30ab
863,カ,0x30ab
864,カ,0x30ab
865,カ,0x30ab
866,カ,0x30ab
867,カ,0x30ab
868,カ,0x30ab
869,カ,0x30ab
870,カ,0x30ab
871,カ,0x30ab
872,カ,0x30ab
873,カ,0x30ab
874,カ,0x30ab
875,カ,0x30ab
876,カ,0x30ab
877,カ,0x30ab
878,カ,0x30ab
879,カ,0x30ab
880,カ,0x30ab
881,カ,0x30ab
882,カ,0x30ab
883,カ,0x30ab
884,カ,0x30ab
885,カ,0x30ab
886,カ,0x30ab
887,カ,0x30ab
888,カ,0x30ab
889,カ,0x30ab
890,カ,0x30ab
891,カ,0x30ab
892,カ,0x30ab
893,カ,0x30ab
894,カ,0x30ab
895,カ,0x30ab
896,カ,0x30ab
897,カ,0x30ab
898,カ,0x30ab
899,カ,0x30ab
900,キ,0x30ad
901,キ,0x30ad
902,キ,0x30ad
903,キ,0x30ad
904,キ,0x30ad
905,キ,0x30ad
906,キ,0x30ad
907,キ,0x30ad
908,キ,0x30ad
909,キ,0x30ad
910,キ,0x30ad
911,キ,0x30ad
912,キ,0x30ad
913,キ,0x30ad
914,キ,0x30ad
915,キ,0x30ad
916,キ,0x30ad
917,キ,0x30ad
918,キ,0x30ad
919,キ,0x30ad
920,キ,0x30ad
921,キ,0x30ad
922,キ,0x30ad
923,キ,0x30ad
924,キ,0x30ad
925,キ,0x30ad
926,キ,0x30ad
927,キ,0x30ad
928,キ,0x30ad
929,キ,0x30ad
930,キ,0x30ad
931,キ,0x30ad
932,キ,0x30ad
933,キ,0x30ad
934,キ,0x30ad
935,キ,0x30ad
936,キ,0x30ad
937,キ,0x30ad
938,キ,0x30ad
939,キ,0x30ad
940,キ,0x30ad
941,キ,0x30ad
942,キ,0x30ad
943,キ,0x30ad
944,キ,0x30ad
945,キ,0x30ad
946,キ,0x30ad
947,キ,0x30ad
948,キ,0x30ad
949,キ,0x30ad
950,キ,0x30ad
951,キ,0x30ad
952,キ,0x30ad
953,キ,0x30ad
954,キ,0x30ad
955,キ,0x30ad
956,キ,0x30ad
957,キ,0x30ad
958,キ,0x30ad
959,キ,0x30ad
960,キ,0x30ad
961,キ,0x30ad
962,キ,0x30ad
963,キ,0x30ad
964,キ,0x30ad
965,キ,0x30ad
966,キ,0x30ad
967,キ,0x30ad
968,キ,0x30ad
969,キ,0x30ad
970,キ,0x30ad
971,キ,0x30ad
972,キ,0x30ad
973,キ,0x30ad
974,キ,0x30ad
975,キ,0x30ad
976,キ,0x30ad
977,キ,0x30ad
978,キ,0x30ad
979,キ,0x30ad
980,キ,0x30ad
981,キ,0x30ad
982,キ,0x30ad
983,キ,0x30ad
984,キ,0x30ad
985,キ,0x30ad
986,キ,0x30ad
987,キ,0x30ad
988,キ,0x30ad
989,キ,0x30ad
990,キ,0x30ad
991,キ,0x30ad
992,キ,0x30ad
993,キ,0x30ad
994,キ,0x30ad
995,キ,0x30ad
996,キ,0x30ad
997,キ,0x30ad
998,キ,0x30ad
999,キ,0x30ad
1000,キ,0x30ad
1001,キ,0x30ad
1002,キ,0x30ad
1003,キ,0x30ad
1004,キ,0x30ad
1005,キ,0x30ad
1006,キ,0x30ad
1007,キ,0x30ad
1008,キ,0x30ad
1009,キ,0x30ad
1010,キ,0x30ad
1011,キ,0x30ad
1012,キ,0x30ad
1013,キ,0x30ad
1014,キ,0x30ad
1015,キ,0x30ad
1016,キ,0x30ad
1017,キ,0x30ad
1018,キ,0x30ad
1019,キ,0x30ad
1020,キ,0x30ad
1021,キ,0x30ad
1022,キ,0x30ad
1023,キ,0x30ad
1024,キ,0x30ad
1025,キ,0x30ad
1026,キ,0x30ad
1027,キ,0x30ad
1028,キ,0x30ad
1029,キ,0x30ad
1030,キ,0x30ad
1031,キ,0x30ad
1032,キ,0x30ad
1033,キ,0x30ad
1034,キ,0x30ad
1035,キ,0x30ad
1036,キ,0x30ad
1037,キ,0x30ad
1038,キ,0x30ad
1039,キ,0x30ad
1040,キ,0x30ad
1041,キ,0x30ad
1042,キ,0x30ad
1043,キ,0x30ad
1044,キ,0x30ad
1045,キ,0x30ad
1046,キ,0x30ad
1047,キ,0x30ad
1048,キ,0x30ad
1049,キ,0x30ad
1050,ク,0x30af
1051,ク,0x30af
1052,ク,0x30af
1053,ク,0x30af
1054,ク,0x30af
1055,ク,0x30af
1056,ク,0x30af
1057,ク,0x30af
1058,ク,0x30af
1059,ク,0x30af
1060,ク,0x30af
1061,ク,0x30af
1062,ク,0x30af
1063,ク,0x30af
1064,ク,0x30af
1065,ク,0x30af
1066,ク,0x30af
1067,ク,0x30af
1068,ク,0x30af
1069,ク,0x30af
1070,ク,0x30af
1071,ク,0x30af
1072,ク,0x30af
1073,ク,0x30af
1074,ク,0x30af
1075,ク,0x30af
1076,ク,0x30af
1077,ク,0x30af
1078,ク,0x30af
1079,ク,0x30af
1080,ク,0x30af
1081,ク,0x30af
1082,ク,0x30af
1083,ク,0x30af
1084,ク,0x30af
1085,ク,0x30af
1086,ク,0x30af
1087,ク,0x30af
1088,ク,0x30af
1089,ク,0x30af
1090,ク,0x30af
1091,ク,0x30af
1092,ク,0x30af
1093,ク,0x30af
1094,ク,0x30af
1095,ク,0x30af
1096,ク,0x30af
1097,ク,0x30af
1098,ク,0x30af
1099,ク,0x30af
1100,ク,0x30af
1101,ク,0x30af
1102,ク,0x30af
1103,ク,0x30af
1104,ク,0x30af
1105,ク,0x30af
1106,ク,0x30af
1107,ク,0x30af
1108,ク,0x30af
1109,ク,0x30af
1110,ク,0x30af
1111,ク,0x30af
1112,ク,0x30af
1113,ク,0x30af
1114,ク,0x30af
1115,ク,0x30af
1116,ク,0x30af
1117,ク,0x30af
1118,ク,0x30af
1119,ク,0x30af
1120,ク,0x30af
1121,ク,0x30af
1122,ク,0x30af
1123,ク,0x30af
1124,ク,0x30af
1125,ク,0x30af
1126,ク,0x30af
1127,ク,0x30af
1128,ク,0x30af
1129,ク,0x30af
1130,ク,0x30af
1131,ク,0x30af
1132,ク,0x30af
1133,ク,0x30af
1134,ク,0x30af
1135,ク,0x30af
1136,ク,0x30af
1137,ク,0x30af
1138,ク,0x30af
1139,ク,0x30af
1140,ク,0x30af
1141,ク,0x30af
1142,ク,0x30af
1143,ク,0x30af
1144,ク,0x30af
1145,ク,0x30af
1146,ク,0x30af
1147,ク,0x30af
1148,ク,0x30af
1149,ク,0x30af
1150,ク,0x30af
1151,ク,0x30af
1152,ク,0x30af
1153,ク,0x30af
1154,ク,0x30af
1155,ク,0x30af
1156,ク,0x30af
1157,ク,0x30af
1158,ク,0x30af
1159,ク,0x30af
1160,ク,0x30af
1161,ク,0x30af
1162,ク,0x30af
1163,ク,0x30af
1164,ク,0x30af
1165,ク,0x30af
1166,ク,0x30af
1167,ク,0x30af
1168,ク,0x30af
1169,ク,0x30af
1170,ク,0x30af
1171,ク,0x30af
1172,ク,0x30af
1173,ク,0x30af
1174,ク,0x30af
1175,ク,0x30af
1176,ク,0x30af
1177,ク,0x30af
1178,ク,0x30af
1179,ク,0x30af
1180,ク,0x30af
1181,ク,0x30af
1182,ク,0x30af
1183,ク,0x30af
1184,ク,0x30af
1185,ク,0x30af
1186,ク,0x30af
1187,ク,0x30af
1188,ク,0x30af
1189,ク,0x30af
1190,ク,0x30af
1191,ク,0x30af
1192,ク,0x30af
1193,ク,0x30af
1194,ク,0x30af
1195,ク,0x30af
1196,ク,0x30af
1197,ク,0x30af
1198,ク,0x30af
1199,ク,0x30af
1200,ケ,0x30b1
1201,ケ,0x30b1
1202,ケ,0x30b1
1203,ケ,0x30b1
1204,ケ,0x30b1
1205,ケ,0x30b1
1206,ケ,0x30b1
1207,ケ,0x30b1
1208,ケ,0x30b1
1209,ケ,0x30b1
1210,ケ,0x30b1
1211,ケ,0x30b1
1212,ケ,0x30b1
1213,ケ,0x30b1
1214,ケ,0x30b1
1215,ケ,0x30b1
1216,ケ,0x30b1
1217,ケ,0x30b1
1218,ケ,0x30b1
1219,ケ,0x30b1
1220,ケ,0x30b1
1221,ケ,0x30b1
1222,ケ,0x30b1
1223,ケ,0x30b1
1224,ケ,0x30b1
1225,ケ,0x30b1
1226,ケ,0x30b1
1227,ケ,0x30b1
1228,ケ,0x30b1
1229,ケ,0x30b1
1230,ケ,0x30b1
1231,ケ,0x30b1
1232,ケ,0x30b1
1233,ケ,0x30b1
1234,ケ,0x30b1
1235,ケ,0x30b1
1236,ケ,0x30b1
1237,ケ,0x30b1
1238,ケ,0x30b1
1239,ケ,0x30b1
1240,ケ,0x30b1
1241,ケ,0x30b1
1242,ケ,0x30b1
1243,ケ,0x30b1
1244,ケ,0x30b1
